APG,BPG,FG,FT,PTs,RPG,SPG,Three_PT,career_minute,career_play,player_contract,player_height,player_name,player_num,player_position,player_salary,player_team,player_weight
,,,,,,,,,该球员从未在NBA出场过。,2年512万美元，2019年夏天签，2021年到期,2.13米/7尺0,樊尚-普瓦里耶,17,C,本年薪金：250万美元,波士顿凯尔特人,107公斤/236磅
,,,,,,,,,该球员从未在NBA出场过。,新秀合同，2019年夏天签，2023年到期，2022年，2023年球队选项,1.98米/6尺6,罗密欧-兰福德,45,G,本年薪金：345万美元,波士顿凯尔特人,98公斤/215磅
场均助攻0.9次,场均盖帽0.72个,投篮命中率为54.4%,罚球命中率为74.8%,场均得分5.4分,场均篮板4.0个,场均抢断0.42次,三分命中率为33.9%,职业生涯场均出战14.5分钟,职业生涯每赛季场均出场64场,2年1000万美元，2019年夏天签，2021年到期,2.06米/6尺9,丹尼尔-泰斯,27,F,本年薪金：487万美元,波士顿凯尔特人,110公斤/243磅
场均助攻1.3次,场均盖帽0.35个,投篮命中率为46.3%,罚球命中率为65.4%,场均得分12.0分,场均篮板4.2个,场均抢断0.84次,三分命中率为37.4%,职业生涯场均出战25.9分钟,职业生涯每赛季场均出场73场,4年2140万美元，2016年夏天签，2020年夏天到期，2018-19赛季、2019-20赛季球队选项,2.01米/6尺7,杰伦-布朗,7,F-G,本年薪金：653万美元,波士顿凯尔特人,102公斤/225磅
场均助攻1.8次,场均盖帽0.72个,投篮命中率为46.6%,罚球命中率为83.5%,场均得分14.5分,场均篮板5.4个,场均抢断1.05次,三分命中率为41.0%,职业生涯场均出战30.7分钟,职业生涯每赛季场均出场79场,4年3007万美元，2017年夏天签，2021年夏天到期，2019-20、2020-21赛季球队选项,2.03米/6尺8,杰森-塔特姆,0,F,本年薪金：783万美元,波士顿凯尔特人,93公斤/205磅
场均助攻4.0次,场均盖帽0.36个,投篮命中率为37.1%,罚球命中率为75.9%,场均得分9.4分,场均篮板3.5个,场均抢断1.52次,三分命中率为30.9%,职业生涯场均出战28.6分钟,职业生涯每赛季场均出场65场,4年5200万美元，2018年夏天签，2022年夏天到期，每年身体脂肪含量达到球队要求则有50万奖金,1.93米/6尺4,马库斯-斯马特,36,G,本年薪金：1205万美元,波士顿凯尔特人,100公斤/220磅
场均助攻3.4次,场均盖帽0.40个,投篮命中率为44.6%,罚球命中率为82.1%,场均得分15.1分,场均篮板4.2个,场均抢断1.00次,三分命中率为36.4%,职业生涯场均出战30.6分钟,职业生涯每赛季场均出场59场,4年1.28亿美元，2017年夏天签，2021年夏天到期，2020-21赛季球员选项，15%交易保证金,2.03米/6尺8,戈登-海沃德,20,F,本年薪金：3270万美元,波士顿凯尔特人,102公斤/226磅
场均助攻0.9次,场均盖帽0.43个,投篮命中率为53.9%,罚球命中率为78.1%,场均得分12.4分,场均篮板8.0个,场均抢断0.42次,三分命中率为30.6%,职业生涯场均出战23.1分钟,职业生涯每赛季场均出场60场,2年1000万美元，2019年夏天签，2021年到期,2.11米/6尺11,埃内斯-坎特,11,C,本年薪金：476万美元,波士顿凯尔特人,111公斤/245磅
场均助攻4.6次,场均盖帽0.50个,投篮命中率为49.6%,罚球命中率为69.9%,场均得分21.8分,场均篮板8.8个,场均抢断0.89次,三分命中率为34.2%,职业生涯场均出战34.9分钟,职业生涯每赛季场均出场60场,5年1.71亿美元，2017年夏天签，2022年夏天到，2021-22赛季球员选项,2.08米/6尺10,布雷克-格里芬,23,F,本年薪金：3423万美元,底特律活塞,114公斤/251磅
场均助攻4.0次,场均盖帽0.54个,投篮命中率为44.9%,罚球命中率为79.4%,场均得分18.4分,场均篮板4.7个,场均抢断1.80次,三分命中率为35.5%,职业生涯场均出战33.4分钟,职业生涯每赛季场均出场68场,2016年10月以4年8400万美元提前续约，2017年夏天生效，2021年夏天到期，每年25万不易达到的激励奖金,1.93米/6尺4,维克托-奥拉迪波,4,G,本年薪金：2100万美元,印第安纳步行者,95公斤/210磅
场均助攻2.1次,场均盖帽0.57个,投篮命中率为44.0%,罚球命中率为72.4%,场均得分19.1分,场均篮板4.3个,场均抢断1.03次,三分命中率为33.2%,职业生涯场均出战36.0分钟,职业生涯每赛季场均出场80场,4年2484万美元，2014年夏天签，2018年夏天到期，2016-17赛季、2017-18赛季球队选项；2017年10月以5年1.48亿美元提前续约，2018年夏天生效，2023年到期,2.03米/6尺8,安德鲁-威金斯,22,F,本年薪金：2727万美元,明尼苏达森林狼,90公斤/199磅
场均助攻9.6次,场均盖帽0.13个,投篮命中率为46.9%,罚球命中率为87.1%,场均得分18.5分,场均篮板4.5个,场均抢断2.20次,三分命中率为37.1%,职业生涯场均出战34.9分钟,职业生涯每赛季场均出场67场,4年1.6亿美元，2018年夏天签，2022年夏天到期,1.83米/6尺0,克里斯-保罗,3,G,本年薪金：3851万美元,俄克拉荷马城雷霆,79公斤/175磅
场均助攻5.7次,场均盖帽0.21个,投篮命中率为44.1%,罚球命中率为81.9%,场均得分14.9分,场均篮板3.0个,场均抢断1.47次,三分命中率为37.5%,职业生涯场均出战32.6分钟,职业生涯每赛季场均出场65场,5年1.53亿美元，2016年夏天签，2021年夏天到期,1.85米/6尺1,迈克-康利,10,G,本年薪金：3251万美元,犹他爵士,79公斤/175磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,1.88米/6尺2,约什-马杰特,NULL,G,本年薪金：万美元,奥兰多魔术,85公斤/188磅
场均助攻3.2次,场均盖帽0.06个,投篮命中率为32.6%,罚球命中率为100%,场均得分2.6分,场均篮板1.1个,场均抢断0.44次,三分命中率为36.4%,职业生涯场均出战12.0分钟,职业生涯每赛季场均出场18场,NULL,1.85米/6尺1,丘马-奥基基,4,G,本年薪金：万美元,奥兰多魔术,73公斤/160磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,2.03米/6尺8,阿米尔-杰弗森,3,F,本年薪金：万美元,奥兰多魔术,107公斤/235磅
场均助攻0.1次,场均盖帽0个,投篮命中率为33.3%,罚球命中率为25.0%,场均得分1.5分,场均篮板0.5个,场均抢断0.10次,三分命中率为0%,职业生涯场均出战4.4分钟,职业生涯每赛季场均出场10场,4年621万美元，2018年夏天签，2022年夏天到期，2021年球队选项,1.98米/6尺6,梅尔文-弗雷泽,35,F-G,本年薪金：151万美元,奥兰多魔术,91公斤/201磅
场均助攻1次,场均盖帽0.26个,投篮命中率为41.9%,罚球命中率为78.7%,场均得分4.4分,场均篮板2.5个,场均抢断0.47次,三分命中率为30.4%,职业生涯场均出战17.3分钟,职业生涯每赛季场均出场65场,3年405万美元，2017年夏天签，2020年夏天到期，2019-20赛季球队选项,2.01米/6尺7,韦斯利-艾旺杜,25,F,本年薪金：162万美元,奥兰多魔术,93公斤/205磅
场均助攻4.8次,场均盖帽0.54个,投篮命中率为39.9%,罚球命中率为69.6%,场均得分11.1分,场均篮板4.5个,场均抢断1.35次,三分命中率为24.9%,职业生涯场均出战26.4分钟,职业生涯每赛季场均出场40场,1年202万美元，2019年夏天签，2020年到期,1.98米/6尺6,迈克尔-卡特-威廉姆斯,7,G,本年薪金：202万美元,奥兰多魔术,86公斤/190磅
场均助攻0.8次,场均盖帽0.54个,投篮命中率为57.4%,罚球命中率为69.4%,场均得分4.5分,场均篮板4.0个,场均抢断0.36次,三分命中率为0%,职业生涯场均出战13.3分钟,职业生涯每赛季场均出场46场,2年600万美元，2019年夏天签，2021年夏天到期,2.06米/6尺9,肯-伯奇,24,C-F,本年薪金：300万美元,奥兰多魔术,100公斤/220磅
场均助攻0.8次,场均盖帽1.36个,投篮命中率为48.1%,罚球命中率为58.7%,场均得分6.2分,场均篮板5.0个,场均抢断0.28次,三分命中率为30.0%,职业生涯场均出战16.3分钟,职业生涯每赛季场均出场47场,4年2410万美元，2018年夏天签，2022年夏天到期，2020年和2021年球队选项,2.16米/7尺1,穆罕默德-班巴,5,C,本年薪金：570万美元,奥兰多魔术,102公斤/225磅
场均助攻1.0次,场均盖帽1.25个,投篮命中率为41.9%,罚球命中率为80.6%,场均得分8.5分,场均篮板5.0个,场均抢断0.90次,三分命中率为32.7%,职业生涯场均出战24.8分钟,职业生涯每赛季场均出场51场,4年2232万美元，2017年夏天签，2021年夏天到期，2019-20、2020-21赛季球队选项,2.08米/6尺10,乔纳森-艾萨克,1,F,本年薪金：580万美元,奥兰多魔术,95公斤/210磅
场均助攻4.0次,场均盖帽0.04个,投篮命中率为41.3%,罚球命中率为86.2%,场均得分9.9分,场均篮板1.9个,场均抢断0.61次,三分命中率为38.1%,职业生涯场均出战24.0分钟,职业生涯每赛季场均出场60场,4年2900万美元，2016年夏天签，2020年夏天到期,1.83米/6尺0,DJ-奥古斯丁,14,G,本年薪金：725万美元,奥兰多魔术,83公斤/183磅
场均助攻1.2次,场均盖帽0.57个,投篮命中率为42.0%,罚球命中率为74.6%,场均得分7.9分,场均篮板6.2个,场均抢断0.97次,三分命中率为34.3%,职业生涯场均出战25.7分钟,职业生涯每赛季场均出场73场,3年2900万美元，2019年夏天签，2022年到期,2.06米/6尺9,艾尔-法鲁克-阿米奴,2,F,本年薪金：925万美元,奥兰多魔术,100公斤/220磅
场均助攻3.4次,场均盖帽0.27个,投篮命中率为41.4%,罚球命中率为53.4%,场均得分7.7分,场均篮板3.4个,场均抢断0.88次,三分命中率为26.7%,职业生涯场均出战20.6分钟,职业生涯每赛季场均出场16场,4年3740万美元，2017年夏天签，2021年夏天到期，2019-20、2020-21赛季球队选项,1.93米/6尺4,马克尔-富尔茨,20,G,本年薪金：975万美元,奥兰多魔术,86公斤/190磅
场均助攻1.1次,场均盖帽0.35个,投篮命中率为42.5%,罚球命中率为82.1%,场均得分10.6分,场均篮板2.8个,场均抢断0.85次,三分命中率为37.2%,职业生涯场均出战24.4分钟,职业生涯每赛季场均出场63场,4年5400万美元，2019年夏天签，2023年到期,2.01米/6尺7,特伦斯-罗斯,8,G-F,本年薪金：1250万美元,奥兰多魔术,88公斤/195磅
场均助攻2.5次,场均盖帽0.10个,投篮命中率为44.6%,罚球命中率为80.5%,场均得分13.5分,场均篮板2.8个,场均抢断0.82次,三分命中率为37.1%,职业生涯场均出战28.0分钟,职业生涯每赛季场均出场65场,5年8500万，2016年夏天签，2021年夏天到期，2020-21赛季球员选项,2.01米/6尺7,埃文-富尼耶,10,G-F,本年薪金：1700万美元,奥兰多魔术,93公斤/205磅
场均助攻2.2次,场均盖帽0.64个,投篮命中率为45.0%,罚球命中率为70.7%,场均得分12.5分,场均篮板6.2个,场均抢断0.77次,三分命中率为32.1%,职业生涯场均出战27.9分钟,职业生涯每赛季场均出场68场,4年8000万美元，2018年夏天签，2022年夏天到期,2.06米/6尺9,阿龙-戈登,00,F,本年薪金：1986万美元,奥兰多魔术,100公斤/220磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,2.03米/6尺8,八村垒,8,F,本年薪金：万美元,华盛顿奇才,104公斤/230磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,1.96米/6尺5,加里森-马修斯,NULL,G-F,本年薪金：万美元,华盛顿奇才,93公斤/204磅
场均助攻0.6次,场均盖帽0.30个,投篮命中率为41.5%,罚球命中率为81.1%,场均得分4.8分,场均篮板2.0个,场均抢断0.26次,三分命中率为28.6%,职业生涯场均出战10.4分钟,职业生涯每赛季场均出场43场,NULL,2.11米/6尺11,莫里茨-瓦格纳,15,C-F,本年薪金：万美元,华盛顿奇才,109公斤/240磅
场均助攻1.5次,场均盖帽0.10个,投篮命中率为41.5%,罚球命中率为68.1%,场均得分4.8分,场均篮板2.8个,场均抢断0.40次,三分命中率为31.9%,职业生涯场均出战14.0分钟,职业生涯每赛季场均出场52场,NULL,2.01米/6尺7,特洛伊-布朗,6,F,本年薪金：万美元,华盛顿奇才,98公斤/215磅
场均助攻4.9次,场均盖帽0.10个,投篮命中率为43.2%,罚球命中率为87.4%,场均得分18.2分,场均篮板2.5个,场均抢断0.90次,三分命中率为35.7%,职业生涯场均出战28.8分钟,职业生涯每赛季场均出场48场,NULL,1.75米/5尺9,以赛亚-托马斯,0,G,本年薪金：万美元,华盛顿奇才,84公斤/185磅
场均助攻1.0次,场均盖帽0.30个,投篮命中率为40.7%,罚球命中率为81.2%,场均得分9.5分,场均篮板2.3个,场均抢断0.68次,三分命中率为35.8%,职业生涯场均出战20.1分钟,职业生涯每赛季场均出场56场,NULL,1.98米/6尺6,CJ-迈尔斯,NULL,F-G,本年薪金：万美元,华盛顿奇才,102公斤/225磅
场均助攻1.1次,场均盖帽0.79个,投篮命中率为60.6%,罚球命中率为76.7%,场均得分9.0分,场均篮板5.4个,场均抢断0.30次,三分命中率为31.2%,职业生涯场均出战18.0分钟,职业生涯每赛季场均出场43场,NULL,2.08米/6尺10,托马斯-布莱恩特,13,C,本年薪金：万美元,华盛顿奇才,112公斤/248磅
场均助攻0.5次,场均盖帽0.67个,投篮命中率为53.9%,罚球命中率为62.0%,场均得分5.0分,场均篮板4.3个,场均抢断0.55次,三分命中率为11.5%,职业生涯场均出战16.3分钟,职业生涯每赛季场均出场54场,NULL,2.11米/6尺11,伊安-马辛米,28,C,本年薪金：万美元,华盛顿奇才,119公斤/262磅
,,,,,,,,,该球员从未在NBA出场过。,3年420万美元，2019年夏天签,1.88米/6尺2,贾斯廷-罗宾逊,5,G,本年薪金：90万美元,华盛顿奇才,88公斤/195磅
场均助攻0.7次,场均盖帽0.18个,投篮命中率为15.2%,罚球命中率为60.0%,场均得分0.9分,场均篮板1.1个,场均抢断0.41次,三分命中率为0%,职业生涯场均出战5.5分钟,职业生涯每赛季场均出场22场,3年408万美元，2018年夏天签，2020年夏天到期，2020-21赛季非保障,2.03米/6尺8,伊萨克-邦加,17,G,本年薪金：142万美元,华盛顿奇才,81公斤/179磅
场均助攻3.7次,场均盖帽0.21个,投篮命中率为41.8%,罚球命中率为67.1%,场均得分7.1分,场均篮板2.3个,场均抢断0.70次,三分命中率为31.0%,职业生涯场均出战18.6分钟,职业生涯每赛季场均出场41场,2年1200万美元，2019年夏天签，2021年到期,1.83米/6尺0,伊斯梅尔-史密斯,NULL,G,本年薪金：585万美元,华盛顿奇才,79公斤/175磅
场均助攻2.2次,场均盖帽0.83个,投篮命中率为36.4%,罚球命中率为50.0%,场均得分4.5分,场均篮板8.2个,场均抢断1.17次,三分命中率为20.0%,职业生涯场均出战23.8分钟,职业生涯每赛季场均出场6场,2年147万美元，2018年夏天签，2020年夏天到期，2019-20赛季非保障,1.96米/6尺5,杰梅里奥-琼斯,9,F,本年薪金：5万美元,华盛顿奇才,91公斤/201磅
场均助攻1.0次,场均盖帽0.39个,投篮命中率为44.3%,罚球命中率为83.9%,场均得分6.1分,场均篮板2.2个,场均抢断0.36次,三分命中率为39.6%,职业生涯场均出战15.5分钟,职业生涯每赛季场均出场74场,2年1450万美元，2018年夏天签，2020年夏天到期,2.08米/6尺10,戴维斯-贝尔坦斯,NULL,F,本年薪金：700万美元,华盛顿奇才,95公斤/210磅
场均助攻3.9次,场均盖帽0.40个,投篮命中率为45.3%,罚球命中率为79.7%,场均得分20.2分,场均篮板4.0个,场均抢断1.14次,三分命中率为38.3%,职业生涯场均出战34.7分钟,职业生涯每赛季场均出场71场,5年1.27亿美元，2016年夏天签，2021年夏天到期,1.96米/6尺5,布拉德利-比尔,3,G,本年薪金：2709万美元,华盛顿奇才,94公斤/207磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,1.88米/6尺2,约什-佩尔金斯,NULL,G,本年薪金：万美元,夏洛特黄蜂,86公斤/190磅
场均助攻1次,场均盖帽0个,投篮命中率为33.3%,罚球命中率为0%,场均得分3.0分,场均篮板1.5个,场均抢断0次,三分命中率为0%,职业生涯场均出战8.5分钟,职业生涯每赛季场均出场2场,NULL,1.96米/6尺5,JP-马楚拉,55,G,本年薪金：万美元,夏洛特黄蜂,92公斤/203磅
场均助攻0.5次,场均盖帽1.38个,投篮命中率为51.7%,罚球命中率为57.1%,场均得分4.9分,场均篮板6.3个,场均抢断0.26次,三分命中率为0%,职业生涯场均出战20.3分钟,职业生涯每赛季场均出场72场,NULL,2.06米/6尺9,俾斯麦-比永博,8,C,本年薪金：万美元,夏洛特黄蜂,116公斤/255磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,2.08米/6尺10,杰伦-麦克丹尼尔斯,6,F,本年薪金：万美元,夏洛特黄蜂,86公斤/189磅
场均助攻5.5次,场均盖帽0.08个,投篮命中率为49.1%,罚球命中率为75.1%,场均得分15.2分,场均篮板2.7个,场均抢断0.83次,三分命中率为32.3%,职业生涯场均出战30.1分钟,职业生涯每赛季场均出场68场,NULL,1.88米/6尺2,托尼-帕克,9,G,本年薪金：万美元,夏洛特黄蜂,84公斤/185磅
场均助攻1.5次,场均盖帽0.21个,投篮命中率为37.6%,罚球命中率为87.1%,场均得分7.9分,场均篮板1.5个,场均抢断0.42次,三分命中率为33.5%,职业生涯场均出战15.5分钟,职业生涯每赛季场均出场68场,NULL,1.91米/6尺3,马利克-蒙克,1,G,本年薪金：万美元,夏洛特黄蜂,91公斤/200磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,2.01米/6尺7,凯勒-马丁,NULL,G,本年薪金：万美元,夏洛特黄蜂,91公斤/200磅
场均助攻2.6次,场均盖帽0.04个,投篮命中率为34.3%,罚球命中率为76.1%,场均得分4.7分,场均篮板1.4个,场均抢断0.50次,三分命中率为28.1%,职业生涯场均出战14.7分钟,职业生涯每赛季场均出场46场,NULL,1.88米/6尺2,德文特-格雷厄姆,4,G,本年薪金：万美元,夏洛特黄蜂,84公斤/185磅
,,,,,,,,,该球员从未在NBA出场过。,3年447万美元合同，2019年夏天签,1.98米/6尺6,科迪-马丁,11,G,本年薪金：117万美元,夏洛特黄蜂,87公斤/191磅
场均助攻0.5次,场均盖帽0个,投篮命中率为53.8%,罚球命中率为50.0%,场均得分1.6分,场均篮板0.4个,场均抢断0次,三分命中率为42.9%,职业生涯场均出战3.3分钟,职业生涯每赛季场均出场11场,1年144万美元,2.13米/7尺0,托马斯-韦尔什,NULL,C,本年薪金：144万美元,夏洛特黄蜂,116公斤/255磅
场均助攻1.3次,场均盖帽0.54个,投篮命中率为44.3%,罚球命中率为80.7%,场均得分10.5分,场均篮板5.3个,场均抢断0.78次,三分命中率为36.2%,职业生涯场均出战28.6分钟,职业生涯每赛季场均出场72场,NULL,2.06米/6尺9,马文-威廉姆斯,2,F,本年薪金：万美元,夏洛特黄蜂,107公斤/237磅
场均助攻0.9次,场均盖帽0.07个,投篮命中率为43.2%,罚球命中率为76.1%,场均得分5.1分,场均篮板2.2个,场均抢断0.29次,三分命中率为37.7%,职业生涯场均出战15.3分钟,职业生涯每赛季场均出场48场,3年381万美元，2017年夏天签，2020年夏天到期，2019-20赛季无保障，2019年8月1日前不被裁则转为全额保障,2.01米/6尺7,德维恩-培根,7,G-F,本年薪金：138万美元,夏洛特黄蜂,100公斤/220磅
场均助攻1.0次,场均盖帽0.39个,投篮命中率为53.4%,罚球命中率为68.8%,场均得分6.6分,场均篮板5.2个,场均抢断0.41次,三分命中率为37.2%,职业生涯场均出战13.8分钟,职业生涯每赛季场均出场45场,4年586万美元，2016年夏天签，2020年夏天到期，2019-20赛季无保障,2.11米/6尺11,吉列尔莫-埃尔南戈麦斯,41,C,本年薪金：156万美元,夏洛特黄蜂,109公斤/240磅
场均助攻1.2次,场均盖帽0.61个,投篮命中率为46.4%,罚球命中率为75.3%,场均得分7.5分,场均篮板4.0个,场均抢断0.69次,三分命中率为32.5%,职业生涯场均出战21.2分钟,职业生涯每赛季场均出场80场,4年1572万美元，2018年夏天签，2022年夏天到期，2020-21赛季、2021-22赛季球队选项,2.01米/6尺7,迈尔斯-布里奇斯,0,F,本年薪金：375万美元,夏洛特黄蜂,102公斤/225磅
,,,,,,,,,该球员从未在NBA出场过。,新秀合同，2019年夏天签，2023年到期，2022年，2023年球队选项,2.03米/6尺8,PJ-华盛顿,25,F,本年薪金：383万美元,夏洛特黄蜂,103公斤/228磅
场均助攻1.4次,场均盖帽0.76个,投篮命中率为51.1%,罚球命中率为74.0%,场均得分8.2分,场均篮板5.8个,场均抢断0.68次,三分命中率为26.3%,职业生涯场均出战22.9分钟,职业生涯每赛季场均出场60场,4年1740万美元，2013年夏天签，2017年夏天到期，2016年10月以4年5600万美元续约，2017年夏天生效，2021年夏天到期,2.13米/7尺0,科迪-泽勒,40,C,本年薪金：1447万美元,夏洛特黄蜂,109公斤/240磅
场均助攻2.5次,场均盖帽0.20个,投篮命中率为38.4%,罚球命中率为77.5%,场均得分8.5分,场均篮板3.8个,场均抢断0.80次,三分命中率为36.2%,职业生涯场均出战21.3分钟,职业生涯每赛季场均出场70场,3年5800万美元，2019年夏天签，2022年到期,1.88米/6尺2,特里-罗齐尔,3,G,本年薪金：1841万美元,夏洛特黄蜂,86公斤/190磅
场均助攻0次,场均盖帽0个,投篮命中率为28.6%,罚球命中率为0%,场均得分3.0分,场均篮板2.2个,场均抢断0.20次,三分命中率为27.3%,职业生涯场均出战11.2分钟,职业生涯每赛季场均出场5场,NULL,2.13米/7尺0,艾萨克-亨弗里斯,8,F-C,本年薪金：万美元,亚特兰大老鹰,116公斤/255磅
,,,,,,,,,该球员从未在NBA出场过。,新秀合同，2019年夏天签，2022年到期，2021年，2022年球队选项,2.08米/6尺10,布鲁诺-费尔南多,24,F,本年薪金：140万美元,亚特兰大老鹰,106公斤/233磅
场均助攻0.4次,场均盖帽0.57个,投篮命中率为53.2%,罚球命中率为33.3%,场均得分3.9分,场均篮板3.4个,场均抢断0.64次,三分命中率为0%,职业生涯场均出战10.6分钟,职业生涯每赛季场均出场9场,1年144万美元，2019年夏天签,2.08米/6尺10,雷-斯波尔丁,NULL,F,本年薪金：144万美元,亚特兰大老鹰,98公斤/215磅
场均助攻0.5次,场均盖帽0.55个,投篮命中率为61.9%,罚球命中率为57.9%,场均得分3.1分,场均篮板2.0个,场均抢断0.23次,三分命中率为0%,职业生涯场均出战10.5分钟,职业生涯每赛季场均出场16场,4年598万美元，2016年夏天签，2020年夏天到期，2018-19赛季、2019-20赛季球队选项,2.13米/7尺0,达米安-琼斯,NULL,C,本年薪金：231万美元,亚特兰大老鹰,111公斤/245磅
场均助攻0.7次,场均盖帽0.30个,投篮命中率为42.2%,罚球命中率为77.8%,场均得分5.8分,场均篮板2.7个,场均抢断0.47次,三分命中率为30.5%,职业生涯场均出战14.0分钟,职业生涯每赛季场均出场47场,4年706万美元，2015年夏天签，2019年夏天到期，2017-18赛季、2018-19赛季球队选项,1.98米/6尺6,贾斯廷-安德森,1,G-F,本年薪金：252万美元,亚特兰大老鹰,103公斤/228磅
场均助攻3.2次,场均盖帽0.57个,投篮命中率为43.8%,罚球命中率为79.6%,场均得分17.4分,场均篮板4.4个,场均抢断1.03次,三分命中率为37.5%,职业生涯场均出战30.9分钟,职业生涯每赛季场均出场65场,1年256万美元合同，2019年夏天签,1.98米/6尺6,文斯-卡特,NULL,G-F,本年薪金：256万美元,亚特兰大老鹰,100公斤/220磅
场均助攻1.9次,场均盖帽0.40个,投篮命中率为44.5%,罚球命中率为60.5%,场均得分6.3分,场均篮板3.3个,场均抢断0.92次,三分命中率为28.1%,职业生涯场均出战18.9分钟,职业生涯每赛季场均出场48场,4年731万美元，2016年夏天签，2020年夏天到期，2018-19赛季、2019-20赛季球队选项,1.98米/6尺6,德安德烈-本布里,95,F,本年薪金：260万美元,亚特兰大老鹰,95公斤/210磅
,,,,,,,,,该球员从未在NBA出场过。,新秀合同，2019年夏天签，2023年到期，2022年，2023年球队选项,2.01米/6尺7,卡姆-雷迪什,22,F-G,本年薪金：424万美元,亚特兰大老鹰,92公斤/203磅
场均助攻2.9次,场均盖帽0.33个,投篮命中率为41.9%,罚球命中率为73.2%,场均得分9.7分,场均篮板3.3个,场均抢断0.87次,三分命中率为38.5%,职业生涯场均出战27.3分钟,职业生涯每赛季场均出场75场,4年1190万美元，2018年夏天签，2022年夏天到期，2020和2021年球队选项,2.01米/6尺7,凯文-赫尔特,3,G,本年薪金：264万美元,亚特兰大老鹰,86公斤/190磅
场均助攻0.8次,场均盖帽1.00个,投篮命中率为48.7%,罚球命中率为69.5%,场均得分7.9分,场均篮板6.3个,场均抢断0.41次,三分命中率为34.9%,职业生涯场均出战19.9分钟,职业生涯每赛季场均出场68场,2年850万美元，2018年夏天签，2020年夏天到期,2.16米/7尺1,亚历克斯-莱恩,25,C,本年薪金：435万美元,亚特兰大老鹰,118公斤/260磅
场均助攻1.6次,场均盖帽0.88个,投篮命中率为56.6%,罚球命中率为74.3%,场均得分14.6分,场均篮板8.4个,场均抢断0.51次,三分命中率为34.6%,职业生涯场均出战26.8分钟,职业生涯每赛季场均出场67场,4年1106万美元，2017年夏天签，2021年夏天到期，2019-20、2020-21赛季球队选项,2.08米/6尺10,约翰-科林斯,20,F-C,本年薪金：269万美元,亚特兰大老鹰,107公斤/235磅
场均助攻8.1次,场均盖帽0.19个,投篮命中率为41.8%,罚球命中率为82.9%,场均得分19.1分,场均篮板3.7个,场均抢断0.89次,三分命中率为32.4%,职业生涯场均出战30.9分钟,职业生涯每赛季场均出场81场,4年2653万美元，2018年夏天签，2022年夏天到期，2020和2021年球队选项,1.88米/6尺2,特雷-杨,11,G,本年薪金：627万美元,亚特兰大老鹰,82公斤/180磅
场均助攻2.2次,场均盖帽0.40个,投篮命中率为49.0%,罚球命中率为73.4%,场均得分14.8分,场均篮板5.8个,场均抢断0.85次,三分命中率为33.5%,职业生涯场均出战28.7分钟,职业生涯每赛季场均出场42场,2年1300万美元，2019年夏天签，2021年夏天到期,2.03米/6尺8,贾巴里-帕克,5,F,本年薪金：634万美元,亚特兰大老鹰,113公斤/250磅
,,,,,,,,,该球员从未在NBA出场过。,新秀合同，2019年夏天签，2023年到期，2022年，2023年球队选项,2.01米/6尺7,德安德烈-亨特,12,F-G,本年薪金：706万美元,亚特兰大老鹰,102公斤/225磅
场均助攻1.2次,场均盖帽0.29个,投篮命中率为42.9%,罚球命中率为83.5%,场均得分9.5分,场均篮板2.9个,场均抢断0.60次,三分命中率为39.3%,职业生涯场均出战24.6分钟,职业生涯每赛季场均出场57场,4年7483万美元，2016年夏天签，2020年夏天到期，2019-20赛季球员选项,1.98米/6尺6,阿伦-克拉布,33,G-F,本年薪金：1850万美元,亚特兰大老鹰,98公斤/215磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,1.91米/6尺3,肯德里克-纳恩,25,G,本年薪金：万美元,迈阿密热火,88公斤/193磅
,,,,,,,,,该球员从未在NBA出场过。,NULL,2.11米/6尺11,凯尔-亚历山大,NULL,F,本年薪金：万美元,迈阿密热火,100公斤/220磅
场均助攻3.4次,场均盖帽0.25个,投篮命中率为43.4%,罚球命中率为79.0%,场均得分10.1分,场均篮板4.6个,场均抢断0.75次,三分命中率为30.2%,职业生涯场均出战27.4分钟,职业生涯每赛季场均出场70场,4年7000万美元，2016年夏天签，2020年夏天到期,2.01米/6尺7,埃文-特纳,NULL,G-F,本年薪金：1861万美元,亚特兰大老鹰,100公斤/220磅
场均助攻0.3次,场均盖帽0个,投篮命中率为39.1%,罚球命中率为66.7%,场均得分3.3分,场均篮板1.3个,场均抢断0.33次,三分命中率为28.6%,职业生涯场均出战10.7分钟,职业生涯每赛季场均出场15场,NULL,2.03米/6尺8,邓肯-罗宾逊,55,F,本年薪金：万美元,迈阿密热火,98公斤/215磅
场均助攻0.8次,场均盖帽0.29个,投篮命中率为48.9%,罚球命中率为75.5%,场均得分7.5分,场均篮板6.6个,场均抢断0.49次,三分命中率为7.9%,职业生涯场均出战24.8分钟,职业生涯每赛季场均出场51场,NULL,2.03米/6尺8,犹多尼斯-哈斯勒姆,40,F,本年薪金：万美元,迈阿密热火,107公斤/235磅
