calorie,name
热量：601 大卡(每100克),炒花生
热量：574 大卡(每100克),花生米（生），又叫花生仁（生）
热量：589 大卡(每100克),花生米（炒），又叫花生仁（炒）
热量：313 大卡(每100克),花生（鲜），又叫落花参、番豆、长生果、落地...
热量：620 大卡(每100克),葵花子（奶油香瓜子）
热量：475 大卡(每100克),花生（烤、密日兴牌）
热量：582 大卡(每100克),西瓜子(炒)
热量：583 大卡(每100克),花生米（油炸），又叫花生仁（油炸）
热量：646 大卡(每100克),核桃（干），又叫核桃仁、山核桃、胡桃仁、羌...
热量：214 大卡(每100克),栗子，又叫板栗
热量：617 大卡(每100克),杏仁(烤干，加盐)
热量：578 大卡(每100克),杏仁，又叫南杏仁
热量：336 大卡(每100克),核桃(鲜)
热量：540 大卡(每100克),杏仁(大)
热量：658 大卡(每100克),山核桃（熟），又叫小核桃
热量：631 大卡(每100克),开心果
热量：615 大卡(每100克),腰果（熟）
热量：559 大卡(每100克),腰果，又叫鸡腰果、介寿果
热量：31 大卡(每100克),西瓜，又叫寒瓜、天生白虎汤、夏瓜、水瓜
热量：34 大卡(每100克),哈密瓜，又叫甜瓜
热量：26 大卡(每100克),甜瓜，又叫甘瓜、库洪（维吾尔语）
热量：23 大卡(每100克),白兰瓜，又叫兰州瓜、华莱士、兰州蜜瓜
热量：30 大卡(每100克),杨梅，又叫龙睛、朱红、水杨梅、白蒂梅、树梅
热量：53 大卡(每100克),番石榴，又叫芭乐
热量：277 大卡(每100克),干桂圆
热量：71 大卡(每100克),鲜桂圆，又叫龙眼、益智、骊珠、元肉
热量：34 大卡(每100克),西瓜(京欣一号)
热量：30 大卡(每100克),小西瓜，又叫地雷瓜
热量：32 大卡(每100克),西瓜(忠于6号，黑皮)
热量：26 大卡(每100克),西瓜(郑州三号)
热量：25 大卡(每100克),白金瓜
热量：11 大卡(每100克),黄河蜜瓜
热量：48 大卡(每100克),橙，又叫橙子、金球、香橙、黄橙、脐橙
热量：42 大卡(每100克),柚子，又叫文旦、香抛、霜柚、臭橙、柚
热量：44 大卡(每100克),橘子，又叫橘柑、柑橘、桔柑子
热量：51 大卡(每100克),柑桔，又叫桔子
热量：33 大卡(每100克),葡萄柚（西柚），又叫红柚、红心柚
热量：40 大卡(每100克),小叶桔
热量：44 大卡(每100克),芦柑，又叫柑果、椪柑
热量：58 大卡(每100克),金桔，又叫金柑、夏橘、金枣、寿星柑、给客橙...
热量：42 大卡(每100克),四川红桔
热量：45 大卡(每100克),蜜桔
热量：326 大卡(每100克),雀巢 淡奶油（稀奶油）
热量：243 大卡(每100克),NestleRolo巧克力布丁（太妃味）
热量：200 大卡(每100克),鲜奶油
热量：675 大卡(每100克),stork黄油
热量：200 大卡(每100克),Lucerne酸奶油
热量：272 大卡(每100克),多美鲜 喷射奶油
热量：370 大卡(每100克),TescoWhippingCream鲜奶油
热量：300 大卡(每100克),卡夫 奇妙酱
热量：255 大卡(每100克),爱护牌喷射奶油
热量：338 大卡(每100克),EMBORG淡奶油
热量：56 大卡(每100毫升),养生黑豆奶（台湾）
热量：257 大卡(每100克),三元奶酪芝士片中脂
热量：493 大卡(每100克),伊利 牛奶片（原味）
热量：332 大卡(每100克),雀巢/Nestle 鹰唛炼奶 370g
热量：484 大卡(每100克),伊利牛奶片（巧克力口味）
热量：485 大卡(每100克),伊利牛奶片（甜橙口味）
热量：332 大卡(每100克),雀巢 鹰唛草莓味炼奶
热量：329 大卡(每100克),森永炼乳
热量：329 大卡(每100克),雀巢炼乳（巧克力味）
热量：421 大卡(每100克),Galatine/佳乐锭 牛奶片（巧克力味）
热量：49 大卡(每100毫升),Rush低脂低糖冰咖啡
热量：35 大卡(每100毫升),HarveyFreshSkimMilk
热量：57 大卡(每100毫升),卫岗 大红枣牛奶
热量：77 大卡(每100克),OptiFit 果汁运动酸奶
热量：63 大卡(每100毫升),光明 1号高钙奶 220ml
热量：66 大卡(每100克),三元 特品纯牛奶
热量：65 大卡(每100毫升),维记鲜牛奶
热量：63 大卡(每100毫升),维他命D牛奶VitaminD_Milk
热量：68 大卡(每100克),蒙牛早餐奶（原麦调制牛奶）
热量：47 大卡(每100毫升),Weihenstephan1.5%低脂牛奶
热量：48 大卡(每100毫升),Pauls 牛奶
热量：46 大卡(每100毫升),Garelick 1% Low Fat M...
热量：67 大卡(每100毫升),光明 红枣牛奶
热量：64 大卡(每100毫升),三元五色养高品质牛奶（枸杞阿胶红枣味）
热量：95 大卡(每100克),Yashuda Yogurt　酸奶（优格乳）
热量：74 大卡(每100毫升),子母 全脂牛奶（巧克力味）
热量：65 大卡(每100毫升),蒙牛 纯牛奶
热量：65 大卡(每100克),蒙牛 袋装高钙牛奶
热量：34 大卡(每100毫升),好时无脂纯牛奶
热量：332 大卡(每100克),雀巢 炼奶（全脂加糖）
热量：327 大卡(每100克),牛肉干（沙爹牌）
热量：123 大卡(每100克),牛肉(腑肋)，又叫牛腩
热量：72 大卡(每100克),牛肚，又叫百叶、肚尖、牛胃
热量：113 大卡(每100克),牛肉(前腱)
热量：147 大卡(每100克),牛蹄筋(熟)
热量：342 大卡(每100克),牛肉干（长富牌）
热量：70 大卡(每100克),牛百叶（黑）
热量：105 大卡(每100克),牛肉(前腿)
热量：274 大卡(每100克),乐购牛肉干
热量：166 大卡(每100克),煨牛肉(罐头)
热量：259 大卡(每100克),洽洽开心果欧式炭烧味
热量：682 大卡(每100克),TONG GARDEN盐焗腰果
热量：646 大卡(每100克),来伊份烘烤榛子
热量：420 大卡(每100克),马玉山 榛果杏仁茶，又叫马玉山榛果杏仁
热量：633 大卡(每100克),DELUXE混合坚果
热量：679 大卡(每100克),Kirkland/柯可兰 精选西班牙杏仁
热量：567 大卡(每100克),美国SettonFarms自然开盐焗开心果
热量：345 大卡(每100克),金栗圣桂花糖炒栗子
热量：595 大卡(每100克),莫纳罗/Mauna Loa 夏威夷果仁（牛...
热量：595 大卡(每100克),莫纳罗/Mauna Loa 夏威夷果仁（黑...
热量：160 大卡(每100克),天津甘栗（去壳）
热量：621 大卡(每100克),枫林食品有机烤花生
热量：200 大卡(每100克),珍珠王 珍珠甘栗
热量：585 大卡(每100克),中粮屯河林果-真果（加州开心果）
热量：631 大卡(每100克),中粮屯河林果-真果（加州大杏仁）
热量：607 大卡(每100克),蓝钻杏仁
热量：529 大卡(每100克),知味轩 什锦果仁
热量：574 大卡(每100克),蝴蝶 金香腰果
热量：585 大卡(每100克),真果越南腰果
热量：573 大卡(每100克),万多福天然加州开心果（淡盐口味）
热量：607 大卡(每100克),蓝钻石天然烤杏仁（原味无盐）
热量：711 大卡(每100克),Riverside核桃仁
热量：190 大卡(每100克),绿源天地甘栗仁
热量：575 大卡(每100克),长谷川 开心果
热量：607 大卡(每100克),Planters混合坚果
热量：640 大卡(每100克),元臻开心果
热量：565 大卡(每100克),元臻美国杏仁
热量：746 大卡(每100克),macadamias 盐焗夏威夷果
热量：570 大卡(每100克),喜乐果盐焗腰果
热量：556 大卡(每100克),Kangaroo盐焗腰果
热量：320 大卡(每100克),洽洽 菊花香瓜子
热量：567 大卡(每100克),柯可蓝加州开心果
热量：491 大卡(每100克),美滋之香辣花生
热量：321 大卡(每100克),长鑫 满口香
热量：558 大卡(每100克),张二嘎小粒香南瓜子（原香味）
热量：656 大卡(每100克),蜀惠 开口松子
热量：580 大卡(每100克),大埔城 竹炭花生
热量：397 大卡(每100克),正林 特供香瓜子
热量：547 大卡(每100克),百桂 特选生机坚果
热量：616 大卡(每100克),阿里山黑珍珠香瓜子
热量：561 大卡(每100克),海龙王 竹炭花生
热量：574 大卡(每100克),生态小镇 有机花生米
热量：571 大卡(每100克),特级白芝麻（熟）
热量：609 大卡(每100克),金鸽 多味葵花籽（烘炒的）
热量：420 大卡(每100克),欣园 杏仁粉
热量：555 大卡(每100克),慈康农圃 有机黄金亚麻籽
热量：350 大卡(每100克),Tesco蔓越莓（干）
热量：549 大卡(每100克),珍奇味笑口杏仁
热量：650 大卡(每100克),谷旗100%黑芝麻粉
热量：302 大卡(每100克),Tesco枸杞
热量：37 大卡(每100克),柠檬，又叫柠果、黎檬、洋柠檬、益母果
热量：57 大卡(每100克),早橘，又叫金桔、金橘
热量：46 大卡(每100克),福桔
热量：43 大卡(每100克),三湖红桔
热量：371 大卡(每100克),桔饼
热量：30 大卡(每100克),Tesco葡萄柚
热量：46 大卡(每100克),蔓越莓
热量：37 大卡(每100克),丑橘
热量：57 大卡(每100克),胡柚
热量：50 大卡(每100克),血橙
热量：26 大卡(每100克),香瓜
热量：67 大卡(每100克),亨氏水果泥便携包苹果+桃子口味
热量：5 大卡(每100克),籽瓜
热量：4 大卡(每100克),灵蜜瓜
热量：72 大卡(每100克),亨氏水果泥便携包苹果+芒果口味
热量：67 大卡(每100克),亨氏水果泥便携包苹果+草莓口味
热量：10 大卡(每100克),金塔寺瓜
热量：48 大卡(每100克),sainsburys 车里子
热量：60 大卡(每100克),Sainsbury 无子红提，又叫Sain...
热量：72 大卡(每100克),Andros水果泥（草莓苹果味）
热量：333 大卡(每100克),bulk foods木瓜干
热量：48 大卡(每100克),众想 佐餐白桃
热量：454 大卡(每100克),远望牌五香南乳花生
热量：606 大卡(每100克),利源宝 香脆葵瓜仁
热量：583 大卡(每100克),Welpac黑芝麻
热量：344 大卡(每100克),智腾黑芝麻糊（手磨纯香）
热量：525 大卡(每100克),利江酒鬼花生
热量：324 大卡(每100克),兰香子（明列子）
热量：447 大卡(每100克),macro 奇亚籽
热量：383 大卡(每100克),Arrowhead Mills安璐威有机苋菜籽
热量：576 大卡(每100克),生态小镇 有机南瓜籽仁
热量：561 大卡(每100克),台伟竹炭花生（全素）
热量：105 大卡(每100克),菠萝蜜，又叫木菠萝、树菠萝
热量：241 大卡(每100克),椰子，又叫胥椰、胥余、越子头、椰僳、胥耶、...
热量：57 大卡(每100克),橄榄(白榄)，又叫青果、忠果、谏果
热量：86 大卡(每100克),人参果，又叫香瓜茄、香艳茄、香瓜梨、香艳梨...
热量：39 大卡(每100克),黄皮果
热量：82 大卡(每100克),红毛丹
热量：328 大卡(每100克),荔枝（干）
热量：41 大卡(每100克),酸木瓜
热量：45 大卡(每100克),余柑子，又叫油柑子
热量：95 大卡(每100克),金吉达 水果杯
热量：86 大卡(每100克),香蕉（红皮、海南）
热量：81 大卡(每100克),香蕉（红皮、泰国）
热量：41 大卡(每100克),枇杷，又叫腊兄、金丸、卢橘、粗客
热量：150 大卡(每100克),榴莲
热量：52 大卡(每100克),芒果（大头）
热量：72 大卡(每100克),山竹
热量：63 大卡(每100克),刺梨，又叫茨梨、木梨子
热量：317 大卡(每100克),桂圆肉（干），又叫龙眼肉
热量：115 大卡(每100克),芭蕉
热量：31 大卡(每100克),杨桃，又叫五棱子、五敛、羊桃、阳桃、三棱子...
热量：420 大卡(每100克),泰琪奥金枕头榴莲
热量：80 大卡(每100克),香槟芒果
热量：49 大卡(每100克),TESCO奇异果
热量：53 大卡(每100克),Dole菠萝罐头Pineapple Slices
热量：54 大卡(每100克),雪莲果
热量：103 大卡(每100克),面包果
热量：31 大卡(每100克),黄皮
热量：239 大卡(每100克),罗望子
热量：94 大卡(每100克),番荔枝，又叫释迦果
热量：94 大卡(每100克),猪脾，又叫联贴、草鞋底
热量：329 大卡(每100克),茶肠
热量：225 大卡(每100克),珍珠里脊丝(罐头)
热量：334 大卡(每100克),猪肉（前臀尖，良杂猪）
热量：336 大卡(每100克),猪胆肝
热量：211 大卡(每100克),假日午餐肉
热量：139 大卡(每100克),圆腿
热量：542 大卡(每100克),香糟块肉
热量：125 大卡(每100克),荷美尔 早餐培根
热量：241 大卡(每100克),Sainsbury 猪肉馅
热量：347 大卡(每100克),扒猪脸
热量：289 大卡(每100克),猪肉（前臀尖，杜长大猪）
热量：165 大卡(每100克),猪肉（后臀尖，杜长大猪）
热量：260 大卡(每100克),红果肠
热量：509 大卡(每100克),肉酥
热量：557 大卡(每100克),猪肉（硬肋，杜长大猪）
热量：458 大卡(每100克),老年保健肉松
热量：117 大卡(每100克),万威客 营养早餐切片火腿
热量：175 大卡(每100克),猪肉（后臀尖，良杂猪）
热量：598 大卡(每100克),广州酒家利口福 豉味五花腊肉
热量：565 大卡(每100克),火腿（云南）
热量：186 大卡(每100克),卤猪杂
热量：181 大卡(每100克),午餐肚
热量：577 大卡(每100克),猪肉(猪脖)，又叫松板肉，猪松板肉
热量：353 大卡(每100克),宫爆肉丁(罐头)
热量：295 大卡(每100克),小泥肠
热量：52 大卡(每100克),野署
热量：140 大卡(每100克),猪肉（通脊，良杂猪）
热量：248 大卡(每100克),猪肘棒
热量：159 大卡(每100克),猪肉（通脊，杜长大猪）
热量：210 大卡(每100克),雨润 阳光劲火腿
热量：278 大卡(每100克),蛋清肠
热量：314 大卡(每100克),猪肘棒(熟)，又叫蹄膀
热量：528 大卡(每100克),火腿心肉
热量：402 大卡(每100克),松江肠
热量：339 大卡(每100克),猪肉(奶面)，又叫硬五花
热量：153 大卡(每100克),熏烤小里脊
热量：375 大卡(每100克),Farmer John香肠
热量：499 大卡(每100克),猪头皮
热量：131 大卡(每100克),猪脑，又叫猪脑髓
热量：249 大卡(每100克),富亿农 甘栗（板栗）
热量：689 大卡(每100克),核桃（Tesco）
热量：607 大卡(每100克),Parade 混合坚果（椒盐味）
热量：478 大卡(每100克),coles 混合坚果和果干
热量：597 大卡(每100克),阿里山淮盐花生米
热量：577 大卡(每100克),万多福 天然加州开心果（椒盐口味）
热量：669 大卡(每100克),惠宜炭烧腰果
热量：607 大卡(每100克),PLANTERS绅士牌什锦果仁
热量：545 大卡(每100克),naturechoice烤杏仁
热量：661 大卡(每100克),素烧杏仁
热量：117 大卡(每100克),方腿
热量：119 大卡(每100克),猪心
热量：318 大卡(每100克),金华火腿，又叫金腿
热量：96 大卡(每100克),猪肾，又叫猪腰，猪腰子
热量：171 大卡(每100克),珍珠甘栗仁
热量：619 大卡(每100克),Ireco开心果
热量：589 大卡(每100克),ALRIFAI超豪华混合坚果
热量：511 大卡(每100克),ALRIFAI豪华混合坚果
热量：650 大卡(每100克),裕源 膳品 有机核桃仁
热量：650 大卡(每100克),裕源 乐透 去衣核桃仁
热量：650 大卡(每100克),裕源 乐透 椒盐核桃仁
热量：650 大卡(每100克),裕源 乐透 琥珀核桃仁
热量：573 大卡(每100克),喜乐果蜂蜜杏仁
热量：607 大卡(每100克),蓝钻石天然烤杏仁（海盐）
热量：309 大卡(每100克),蒜肠
热量：267 大卡(每100克),大腊肠（北方）
热量：498 大卡(每100克),腊肉（生）
热量：84 大卡(每100克),猪肺
热量：65 大卡(每100克),猪小肠
热量：156 大卡(每100克),猪蹄筋
热量：553 大卡(每100克),松子
热量：168 大卡(每100克),栗子（山东），又叫板栗（山东）
热量：186 大卡(每100克),栗子（北京密云），又叫板栗（北京密云）
热量：348 大卡(每100克),栗子(干)
热量：620 大卡(每100克),pami腰果
热量：192 大卡(每100克),栗子（河南），又叫板栗（河南）
热量：665 大卡(每100克),松子(生)
热量：183 大卡(每100克),栗子(河北邢台），又叫板栗（河北邢台）
热量：233 大卡(每100克),橡实
热量：249 大卡(每100克),福亿农甘栗
热量：628 大卡(每100克),榛子仁（熟）
热量：644 大卡(每100克),松子(炒)，又叫罗松子、海松子、新罗松子、...
热量：611 大卡(每100克),榛子(炒)
热量：625 大卡(每100克),杏仁（熟、去壳）
热量：182 大卡(每100克),栗子(河北迁西），又叫板栗（河北迁西）
热量：718 大卡(每100克),松子仁，又叫海松子、新罗松子
热量：616 大卡(每100克),山核桃
热量：596 大卡(每100克),杏仁(原味)，又叫北杏仁、杏核仁、杏子、杏人
热量：188 大卡(每100克),栗子(鲜)，又叫板栗、大栗、栗果、毛栗、棋...
热量：618 大卡(每100克),杏仁(炒)
热量：617 大卡(每100克),杏仁(烤干，不加盐)
热量：355 大卡(每100克),白果(干)，又叫银杏
热量：561 大卡(每100克),榛子，又叫尖栗、平榛、山反栗
热量：586 大卡(每100克),美国大杏仁
热量：648 大卡(每100克),杏仁（熟、带壳）
热量：184 大卡(每100克),毛核桃
热量：631 大卡(每100克),杏仁(过油炸干)
热量：642 大卡(每100克),榛子（熟）
热量：644 大卡(每100克),香榧（熟），又叫香榧、赤果、野极子、榧实、...
热量：602 大卡(每100克),杏仁(漂白后)
热量：320 大卡(每100克),猪肉(后肘)
热量：198 大卡(每100克),猪肉(清蒸)
热量：233 大卡(每100克),猪舌，又叫口条、猪舌头
热量：273 大卡(每100克),大肉肠
热量：493 大卡(每100克),福建式肉松
热量：176 大卡(每100克),猪耳，又叫猪耳朵
热量：316 大卡(每100克),太仓肉松
热量：807 大卡(每100克),猪肉(肥)，又叫肥膘，肥肉
热量：287 大卡(每100克),猪肉(前肘)
热量：190 大卡(每100克),猪肉(腿)
热量：606 大卡(每100克),骆驼牌烘焙腰果
热量：578 大卡(每100克),天乙美国壳杏仁
热量：622 大卡(每100克),骆驼牌 烘焙杏仁
热量：599 大卡(每100克),天乙美国特大开心果
热量：700 大卡(每100克),Nice! chopped pecans
热量：568 大卡(每100克),蝴蝶牌 日本风味烘焙开心果
热量：625 大卡(每100克),Pittjes坚果罐头
热量：631 大卡(每100克),含羞草盐焗杏仁
热量：567 大卡(每100克),KIRKLAND 腰果
热量：670 大卡(每100克),三只松鼠美国大杏仁
热量：466 大卡(每100克),自然法则 生机坚果
热量：545 大卡(每100克),一口田黑芝麻粉
热量：528 大卡(每100克),吉祥牌香酥核桃仁
热量：567 大卡(每100克),东园 烧烤味葵花籽仁
热量：659 大卡(每100克),詹氏山核桃仁
热量：202 大卡(每100克),香港国惠-澳门综合果仁
热量：537 大卡(每100克),元豪 杏仁粉
热量：525 大卡(每100克),大哥 花生豆(鸡味)
热量：292 大卡(每100克),惠宜新疆和田红枣
热量：618 大卡(每100克),东宝落花生（烘烤类）
热量：352 大卡(每100克),芡实米（干），又叫鸡头米、水鸡头、鸡头苞、...
热量：502 大卡(每100克),上好佳 脆衣花生（海苔味）
热量：566 大卡(每100克),西瓜子仁
热量：202 大卡(每100克),莲子(糖水罐头)
热量：89 大卡(每100克),莲子（新鲜）
热量：633 大卡(每100克),盛香珍香瓜子
热量：450 大卡(每100克),胡麻籽
热量：574 大卡(每100克),乐活氏 熟腰果
热量：533 大卡(每100克),金色四季原味整颗杏仁
热量：574 大卡(每100克),乐活氏 生机腰果
热量：541 大卡(每100克),乐活氏 南瓜子仁
热量：534 大卡(每100克),哈特有机亚麻籽
热量：563 大卡(每100克),北显 花生仁
热量：531 大卡(每100克),哈特有机黑芝麻
热量：526 大卡(每100克),金汇利 五香南乳花生
热量：628 大卡(每100克),来伊份山核桃
热量：608 大卡(每100克),骆驼牌香烤花生
热量：600 大卡(每100克),百味林盐焗腰果
热量：611 大卡(每100克),洽洽 原香瓜子
热量：618 大卡(每100克),来伊份小核桃仁
热量：432 大卡(每100克),中粮美滋滋 芥末花生
热量：519 大卡(每100克),中粮美滋滋巴西烤肉风味花生仁
热量：567 大卡(每100克),东园 香辣南瓜子仁
热量：669 大卡(每100克),鸿鹰炭烧腰果
热量：145 大卡(每100克),芡实米(鲜)，又叫鸡头米
热量：609 大卡(每100克),葵花子(生)
热量：165 大卡(每100克),CAMEL 桂花豆
热量：604 大卡(每100克),ETA蜂蜜味烤花生
热量：188 大卡(每100克),四洲 甘栗
热量：549 大卡(每100克),恒兴双壳黑芝麻
热量：563 大卡(每100克),乐活氏 花生仁
热量：448 大卡(每100克),张二嘎 原香香瓜子（原香味）
热量：354 大卡(每100克),北显 黑花生仁
热量：574 大卡(每100克),阿里山 天然南瓜子
热量：125 大卡(每100克),卡斯特 红腰豆
热量：541 大卡(每100克),张二嘎绿茶南瓜子
热量：571 大卡(每100克),三只松鼠开心果
热量：513 大卡(每100克),Go Natural NutDelight
热量：378 大卡(每100克),东园盐焗什锦果仁
热量：612 大卡(每100克),Forresters 盐烤花生
热量：586 大卡(每100克),花生（烤、勤俭牌）
热量：350 大卡(每100克),莲子(干)，又叫莲宝、莲米、藕实、水芝、丹...
热量：625 大卡(每100克),葵花子(炒)
热量：582 大卡(每100克),南瓜子(炒)，又叫南瓜籽、白瓜子
热量：567 大卡(每100克),西瓜子(话梅)
热量：50 大卡(每100克),枳果
热量：550 大卡(每100克),西瓜子（熟），又叫黑瓜子
热量：576 大卡(每100克),南瓜子仁，又叫白瓜子、南瓜仁
热量：536 大卡(每100克),白芝麻，又叫芝麻籽(白)
热量：591 大卡(每100克),葵花子（熟）
热量：118 大卡(每100克),羊肉串（生）
热量：135 大卡(每100克),羊肉（腰窝）
热量：159 大卡(每100克),羊蹄筋(生)
热量：225 大卡(每100克),羊舌
热量：175 大卡(每100克),Cuisine Solutions 羊腿
热量：110 大卡(每100克),TESCOLamb（薄肉片）
热量：293 大卡(每100克),山羊肉(冻)
热量：96 大卡(每100克),羊肺
热量：246 大卡(每100克),腊羊肉
热量：99 大卡(每100克),羊肉(青羊)
热量：75 大卡(每100克),羊大肠
热量：113 大卡(每100克),羊心
热量：94 大卡(每100克),羊肉（上脑）
热量：41 大卡(每100克),羊蹄筋(泡发)
热量：142 大卡(每100克),羊脑
热量：588 大卡(每100克),羊肉干
热量：134 大卡(每100克),羊肝
热量：188 大卡(每100克),羊肉手抓
热量：57 大卡(每100克),羊血
热量：103 大卡(每100克),羊肉(里脊)
热量：110 大卡(每100克),羊肉(前腿)
热量：87 大卡(每100克),羊肚
热量：272 大卡(每100克),山羊肉(酱)
热量：133 大卡(每100克),羊肉(胸脯)
热量：135 大卡(每100克),羊肉(颈)
热量：96 大卡(每100克),羊肾，又叫羊腰、羊腰子
热量：692 大卡(每100克),腊肉
热量：290 大卡(每100克),香肠(罐头)
热量：283 大卡(每100克),风干肠
热量：290 大卡(每100克),儿童肠
热量：196 大卡(每100克),猪大肠（肥肠）
热量：549 大卡(每100克),酱汁肉
热量：202 大卡(每100克),酱肘子
热量：110 大卡(每100克),猪肚，又叫猪胃、猪堵
热量：261 大卡(每100克),午餐肠
热量：336 大卡(每100克),猪肉(后臀尖)
热量：307 大卡(每100克),热狗肠
热量：279 大卡(每100克),叉烧肉
热量：433 大卡(每100克),广东香肠
热量：396 大卡(每100克),猪肉松，又叫肉松
热量：155 大卡(每100克),猪肉(里脊)，又叫梅肉、里脊肉
热量：55 大卡(每100克),猪血，又叫液体肉、血豆腐、血花
热量：260 大卡(每100克),猪蹄(熟)
热量：568 大卡(每100克),猪肉(肋条肉)
热量：129 大卡(每100克),猪肝
热量：302 大卡(每100克),脆皮肠
热量：181 大卡(每100克),培根（熏肉）
热量：378 大卡(每100克),猪肉脯
热量：584 大卡(每100克),广式腊肠
热量：229 大卡(每100克),午餐肉
热量：203 大卡(每100克),猪肝(卤煮)
热量：280 大卡(每100克),小红肠
热量：363 大卡(每100克),猪皮
热量：200 大卡(每100克),猪大骨头
热量：390 大卡(每100克),咸肉，又叫盐肉、腌肉
热量：322 大卡(每100克),火腿心全精肉
热量：106 大卡(每100克),棒棒娃鳕鱼牛肉粒（香辣味）
热量：258 大卡(每100克),Sainsbury  牛肉馅
热量：103 大卡(每100克),佳克 牛排
热量：148 大卡(每100克),牛尾
热量：110 大卡(每100克),TescoBritish牛肉（StirFry）
热量：214 大卡(每100克),Libby's corned beef
热量：160 大卡(每100克),TESCO Irish 牛肉
热量：125 大卡(每100克),真之味 沙嗲牛肉干
热量：164 大卡(每100克),月盛斋 红烧牛肉
热量：302 大卡(每100克),约翰逊威尔牌烟熏德式小香肠
热量：232 大卡(每100克),瑞格斯切片意大利辣香肠
热量：119 大卡(每100克),LEICHT-KOST Corned Beef
热量：295 大卡(每100克),牛肋排
热量：224 大卡(每100克),母亲 牛肉棒（香烤味）
热量：436 大卡(每100克),新天洋牛肉松（高钙）
热量：213 大卡(每100克),小牛肉
热量：155 大卡(每100克),月盛斋 五香卤牛肉
热量：200 大卡(每100克),牛肉（清香)
热量：122 大卡(每100克),牛肉（小腿肉），又叫牛展、牛腱子
热量：196 大卡(每100克),牛舌
热量：445 大卡(每100克),牛肉松
热量：151 大卡(每100克),牛蹄筋
热量：193 大卡(每100克),牛肉（背部肉），又叫上脑
热量：25 大卡(每100克),牛筋（泡发），又叫牛蹄筋
热量：139 大卡(每100克),牛肝
热量：326 大卡(每100克),牛肉（胸部肉），又叫牛胸
热量：117 大卡(每100克),牛肉（臀部肉），又叫紫盖、白板
热量：342 大卡(每100克),牛肉（肩部肉），又叫肩肉
热量：205 大卡(每100克),牛腱子
热量：66 大卡(每100克),牛大肠
热量：119 大卡(每100克),牛肉（股内肉），又叫针扒、米龙、黄瓜条
热量：95 大卡(每100克),牛肺
热量：106 大卡(每100克),牛心
热量：106 大卡(每100克),牛肉(膝圆肉），又叫和尚头
热量：94 大卡(每100克),牛肾，又叫牛腰
热量：117 大卡(每100克),牛鞭(泡发)
热量：149 大卡(每100克),牛脑
热量：148 大卡(每100克),月盛斋 清香牛肉
热量：143 大卡(每100克),鸭心
热量：309 大卡(每100克),烤鸭（老唐牌）
热量：338 大卡(每100克),红烧鸭(罐头)
热量：150 大卡(每100克),鸭掌
热量：530 大卡(每100克),烤鸭（全聚德牌）
热量：56 大卡(每100克),鸭血(公麻鸭)
热量：245 大卡(每100克),鸭舌，又叫鸭条
热量：55 大卡(每100克),鸭血(母麻鸭)
热量：136 大卡(每100克),鸭肝(公麻鸭)
热量：126 大卡(每100克),鸭肫(母麻鸭)
热量：113 大卡(每100克),鸭肝(母麻鸭)
热量：538 大卡(每100克),鸭皮
热量：248 大卡(每100克),酱鸭(加梅菜，罐头)
热量：112 大卡(每100克),鸭肫(公麻鸭)
热量：360 大卡(每100克),麻鸭
热量：603 大卡(每100克),鸭豉片
热量：117 大卡(每100克),鸭胰
热量：425 大卡(每100克),北京填鸭
热量：150 大卡(每100克),丫丫草
热量：49 大卡(每100克),鸡血，又叫鸡红
热量：212 大卡(每100克),卤煮鸡
热量：217 大卡(每100克),扒鸡
热量：440 大卡(每100克),鸡肉松
热量：206 大卡(每100克),扒鸡（五香脱骨）
热量：126 大卡(每100克),野山鸡，又叫雉鸡、山鸡、雉、原鸡、血雉、野鸡
热量：158 大卡(每100克),华青鸡
热量：147 大卡(每100克),沙鸡
热量：228 大卡(每100克),Wurstel 鸡肉香肠
热量：90 大卡(每100克),Heinz Sweet Chilli Ch...
热量：281 大卡(每100克),麦当劳 麦乐鸡
热量：210 大卡(每100克),麦当劳 麦辣鸡翅
热量：121 大卡(每100克),鸡肝
热量：118 大卡(每100克),鸡胗（鸡肫），又叫鸡胃
热量：172 大卡(每100克),鸡心
热量：100 大卡(每100克),好口福泡椒凤爪
热量：111 大卡(每100克),乌骨鸡，又叫乌鸡、药鸡、武山鸡、羊毛鸡、绒...
热量：206 大卡(每100克),鸡块（带浆粉），又叫鸡块
热量：121 大卡(每100克),鸡肝(肉鸡)
热量：226 大卡(每100克),童子鸡（熟）
热量：96 大卡(每100克),Coles 鸡胸肉片（twins装）
热量：247 大卡(每100克),美宝乐 特级鸡肉肠
热量：265 大卡(每100克),美国厨师牌 高级鸡肉肠
热量：279 大卡(每100克),肯德基 炸鸡，又叫炸鸡
热量：186 大卡(每100克),双大 鸡肉丸
热量：110 大卡(每100克),fleury michon鸡肉片
热量：218 大卡(每100克),大江奥尔良烤翅
热量：100 大卡(每100克),cookedchicken熟鸡肉
热量：189 大卡(每100克),自制油炸鸡软骨
热量：105 大卡(每100克),TESCO鸡肉薄肉片
热量：241 大卡(每100克),Gutfried 禽肉摩泰台拉香肠
热量：176 大卡(每100克),Gutfried 禽肉香草馅饼肠
热量：110 大卡(每100克),easiyo易极优 水蜜桃奶油口味酸奶粉
热量：355 大卡(每100克),韩国脱脂奶粉
热量：468 大卡(每100克),雅士利 优怡高钙高铁调制乳粉（袋装）400g
